rcs_m2,albedo,velocidade_relativa_km_s,excentricidade_orbital,emissao_sinal_rf,taxa_rotacao_rpm,assinatura_termica_k,inclinacao_orbital_graus,variacao_brilho_porcentagem,classe
2.931021157978209,0.6893680454754341,7.1345349800290405,0.024844199180430664,1,0.34738051542326975,279.39173204165905,7.613085949030019,4.404827656195074,Satelite
0.01,0.6369631138638071,7.064888378928244,0.04125158019966494,1,0.3409457448131557,308.4670732573603,26.70282701694213,4.514519945420632,Satelite
5.885982246038464,0.7402326916376968,8.054351790291454,0.043377980627894136,1,0.2512083160935137,298.57445931717405,68.01407717603004,3.474445512860737,Satelite
0.019353059922943346,0.5404353795994642,7.980562107410747,0.08719716842174868,0,11.296766314027034,158.32205063603666,74.35082562916078,29.645593762898493,Lixo Espacial
0.8346020438288003,0.3537338668804181,7.900412029238437,0.0007379485845116746,0,23.1775269587605,125.5303470175347,98.11861780274235,57.908811621000105,Lixo Espacial
1.1026434152621194,0.36999268985792777,6.149751588057175,0.07800655497559925,0,17.665805466949365,179.93101213338866,54.12665786761103,77.77952023153968,Lixo Espacial
6.813472916159698,0.772811242204007,6.779252875968193,0.005215235426734895,1,0.22321680727526413,291.9408999289831,30.096356694681624,3.8326883545811263,Satelite
0.6063757393175008,0.27294152847647835,6.799879185060827,0.06212946022497096,0,9.410781527284117,218.86059375322606,75.82631959290225,21.47521498752809,Lixo Espacial
7.348286043851511,0.6733181506426021,7.467124869463506,0.022350545048199742,1,0.6149346891204073,288.2225967851259,79.48095487499293,3.7747289031259545,Satelite
6.682779784140273,0.5093038107992838,8.155271912346107,0.04754809175629548,1,0.3251005889793305,289.00824136220615,41.97273169261223,3.554103790656342,Satelite
0.7204201367397911,0.5919888239799141,6.8080919301187555,0.0409924672308728,0,12.587639421436702,217.60276982571483,21.31047040250833,21.86804497307068,Lixo Espacial
0.5012315393523555,0.5321791249198186,8.943764604073259,0.04737366967848656,0,18.427253463777042,222.8376609576892,77.0921844644052,70.68699368701326,Lixo Espacial
1.0141782078940351,0.1656224388411938,8.829152530132431,0.0033493653311760666,0,16.965211697014702,235.4501878794256,79.65372909761763,48.891341090753,Lixo Espacial
3.9854115469110956,0.4802098906801347,8.400470216455409,0.0246305678823977,1,0.7957023237481442,295.64701062536153,79.75591006371882,2.241447835694295,Satelite
0.2784809281628975,0.13622344389727944,7.474610953615513,0.03931010628502781,0,39.7227946227266,175.20669109963578,29.166257870930323,61.69891316759255,Lixo Espacial
0.7977051128745288,0.11980941267417858,7.978872163931836,0.048102644031057115,0,12.366780973860362,179.83552490134397,98.66625932671465,28.549732574090793,Lixo Espacial
8.603039422753184,0.6809859882176417,7.48869845527759,0.028026469305997014,1,0.10419140397377624,269.5826513157571,8.786649914483336,2.402507724836723,Satelite
0.3012960079159325,0.3837704241307791,7.218899707114045,0.06897755041681285,0,9.288210102172032,228.62913906780793,16.748258225906977,26.274070420064014,Lixo Espacial
7.099033154879003,0.4126344579302568,7.962316841456384,0.04681699108756012,1,0.9059900620674357,293.5792572869177,87.09691237460856,3.856347728529711,Satelite
4.130805088894895,0.725930045498605,8.044504990892387,0.0040977308345952895,1,0.6586970328171629,291.975996046924,45.23182845183001,3.5743107807861,Satelite
223.59638031652494,0.06224449730458844,21.97910783462648,0.24224645879339468,0,1.3108058466497177,108.73695012519369,142.14573128564624,11.58707775500876,Asteroide
2.929823754621985,0.12472935746797086,37.275431701007115,0.3599183189319091,0,4.982036188678036,167.4529467869613,175.46276918642096,11.50325686346937,Asteroide
111.35179727304167,0.06082976134687638,9.772074348015945,0.22145675154406425,0,1.3626461537049472,193.6418440865867,130.89043255793544,12.42706521199981,Asteroide
0.4114132567354433,0.31274666722403766,6.274234336997659,0.09876619141723218,0,0.35625119790180015,121.90965693022642,72.52576604151365,49.20013648548217,Lixo Espacial
8.002605653795204,0.7493692952326643,7.41368635002959,0.013913707082029074,1,0.4418299687433362,304.76540349725894,73.3113022415281,1.5262707405090392,Satelite
1.6040730833179613,0.4579124823410443,7.823800127605946,0.049278557859158675,0,12.085100210065097,227.1800077297216,44.53052550026655,50.88904123578141,Lixo Espacial
0.20350853433111524,0.2796166846998829,6.344431951894283,0.039169045511510896,0,18.192233421955464,135.2659262139547,77.34731256866006,27.85241964310099,Lixo Espacial
6.741240181067779,0.7879284180314179,6.722050674755052,0.0037674876917676314,1,0.13619798524990448,269.04842477320017,82.88833658826094,2.7235500946472238,Satelite
0.7033391137969617,0.22435713629381496,9.00075979063431,0.01678748659930489,0,23.50221742113493,242.35395049925174,47.46308757498139,70.65022693815183,Lixo Espacial
6.833751372330321,0.7222680611800213,8.015141727015921,0.010371476380834736,1,0.11939457951325676,289.28398740585936,53.1169528001032,4.746422769179846,Satelite
46.27777634901584,0.05590153110027645,18.690840272302506,0.8537125122695334,0,1.6491649143860776,108.60180541871469,91.30226556391064,5.415728590503921,Asteroide
5.209013890431897,0.7471673178080089,7.7262674459106675,0.02279151879612957,1,1.0441873523903638,288.60410371844824,13.96512547563129,1.1198943594907118,Satelite
1.3865462533900133,0.2009267260614742,6.460094072874469,0.06737590008915924,0,8.762310393041949,295.7015676933393,86.81422543775054,30.628987366843155,Lixo Espacial
1.196054184551003,0.5723071097370116,7.995681887972604,0.06835647802613562,0,39.03415585238275,197.11906014832073,86.89049844787182,54.23658479832978,Lixo Espacial
1.3844207463663871,0.2078375761988586,8.68703030556038,0.06592265847624246,0,31.33431532301096,142.6827303490656,10.659303030799073,59.47071827618216,Lixo Espacial
0.4486893227256059,0.5353767251686296,7.828762410303481,0.07826030985742152,0,31.13711269058647,222.67671507569898,87.8515561301348,44.24841929906198,Lixo Espacial
6.784205733386961,0.7231383767765035,6.886196092431504,0.03813802822535312,1,0.644878264187687,287.3860007504488,12.020905537060845,3.177956391843398,Satelite
77.8022583436376,0.15432008100347935,3.5625928441194232,0.471990670889242,0,2.2985987508504,124.44153009241991,40.90853290736727,5.731959237684436,Asteroide
0.5584718347259989,0.401724296690689,8.589664865016461,0.04640305497567718,0,30.33978120849567,249.0882743495797,51.908178513621806,48.75091265778386,Lixo Espacial
17.516861649137756,0.05384630987096536,8.432557749480514,0.4791759466278303,0,2.942844609213928,88.68816590950618,96.04845841083812,11.079050927934446,Asteroide
117.99730755167559,0.15771846143397417,25.754686674944303,0.8688665871684542,0,0.189339655114172,180.35714359147062,43.82681338373387,14.270345447963066,Asteroide
0.7249531391755006,0.13013369514478043,7.311103312215525,0.01023194076207673,0,20.530732764404792,115.35215929023073,28.487290196192284,38.43739789557719,Lixo Espacial
40.166037320525014,0.17045388467489953,0.8789683891513977,0.6272336483176428,0,3.6091383036936486,165.8735466339522,49.072320132036076,9.135491015253516,Asteroide
4.7985978449637345,0.6724471415859932,7.420388060951645,0.009153773550011785,1,0.3006838219756069,293.1978193414254,56.73122196289035,2.026251134805455,Satelite
4.970543301609978,0.7223970199100633,7.776244977208574,0.027556304453597462,1,0.2359806666233045,291.392154086449,60.16118201463312,4.276755437707161,Satelite
4.574087283676198,0.4848179359632907,7.700596108163445,0.030587951343664488,1,0.6219316176956425,283.0709480220409,78.05255152438619,2.0992241421925444,Satelite
0.26404025736637776,0.43377494964573526,8.747742072673734,0.009643977852083352,0,6.646529467402427,307.2574563886694,58.66084631754741,30.080852464691805,Lixo Espacial
1.0070215047456788,0.20836990004538783,7.9137990974514985,0.009661884096464157,0,15.438114719791097,192.64989991857556,60.70940360887808,52.8018447628442,Lixo Espacial
4.16376232248825,0.6377905340744693,6.815098510210461,0.02488866625707255,0,0.2072709071898941,282.27695974673526,40.431876810429216,2.712798459702459,Satelite
147.63839534621027,0.19868839905532826,31.04049136483354,0.28987600261788765,0,0.6101372819824151,172.75932316741103,49.348919980765054,5.794193689889866,Asteroide
1.8027172985028306,0.14282912479821527,6.399220717163315,0.03556413095261054,0,7.887013752394623,201.7041734129613,6.76125635922149,68.0213904693417,Lixo Espacial
3.8450401534120378,0.4934848327641732,8.015531456994026,0.03257878071545499,1,0.054271338014219205,278.27396743138684,66.94869551981901,4.97655744488467,Satelite
0.48677448102408455,0.43091959492468934,9.172572386837704,0.04657404066714344,0,19.19019009366045,204.8216859396745,95.76252845053801,30.518176541459578,Lixo Espacial
3.9786690769413773,0.6760019563282663,7.584680412018039,0.004924154837371309,1,0.7068572484524901,282.64470057410233,66.4911724487218,4.181799843158917,Satelite
173.60931752104375,0.18907667292191793,14.660908986832,0.3066912093312922,0,4.963169160576039,93.71423895140335,166.86017422637315,10.399571302805596,Asteroide
5.112780631409279,0.649434275201104,8.113525029985077,0.004547309162589229,1,0.06677045239114096,288.47530163619456,78.20280876703859,3.8349787909719057,Satelite
28.59894605079495,0.06314641201457578,6.68767046442222,0.8558704761217439,0,2.813630979490644,116.07605202643073,80.49645729087042,11.005943333606172,Asteroide
0.780815438161402,0.35783971384824886,7.493929088460106,0.09921658568084894,0,23.38490774451642,180.75790590264373,93.05952146439162,26.981983873128566,Lixo Espacial
5.695958424385188,0.7269798833964767,7.959538241493885,0.043416028836361774,1,0.14513727209432567,283.3190954635695,8.091928305125219,2.611920715060646,Satelite
6.488063524304784,0.46940980599460347,6.981712041821852,0.048782949022909756,1,0.6565342577943573,287.74853472649977,86.20144822726226,4.691028762053577,Satelite
69.75789220514078,0.1230592878228404,33.90207549017313,0.3223870390822888,0,2.562573774670868,172.3124122540745,71.75934499901636,6.463739921622491,Asteroide
0.012390238272573456,0.1129059534747435,7.313028697014554,0.013603112286566793,0,15.566499248971072,226.48463771783653,96.582216115322,45.94987269980792,Lixo Espacial
0.5515795318480962,0.3197558443164551,5.524533433646129,0.010655901957748216,0,2.9030525715889244,229.99643649981022,61.95879548978296,59.0120655438892,Lixo Espacial
0.3292457032558336,0.1290818977527379,8.990726136849952,0.09948714508525974,0,16.486674572021116,183.14570144409802,98.36789252634136,34.350806252955536,Lixo Espacial
4.079896004688591,0.6768645366776528,7.348765156755936,0.003208360726690128,1,0.7671493131922293,299.12435249259164,62.389583629163845,3.1081658556466065,Satelite
0.3351782719986066,0.5433021076202333,7.291039512667969,0.04503348641725012,0,9.928921058673916,141.4479072912073,41.4129752528927,69.65227373401245,Lixo Espacial
6.3179652645890645,0.40441250577145893,7.881099200396106,0.0208660845091701,1,0.2731222241262414,293.9180400540255,53.531013145259166,1.86080748806895,Satelite
48.469015082700444,0.06646042980162553,25.792914996010882,0.5835716422815851,0,2.3264489393438086,102.27760180359054,58.44166684021079,12.373570773877997,Asteroide
0.4679291898747573,0.3380090646843833,6.128098857068643,0.04599873216375806,0,1.1356139787674113,214.24449462860994,95.53346865039283,67.2142031753177,Lixo Espacial
0.6656750897863613,0.25770344787400634,6.894384460263136,0.025541595142400512,0,33.260097135469366,195.58286704954526,63.72014768082804,59.56123533234696,Lixo Espacial
6.382024404479744,0.7580470962826146,8.150870644699399,0.003425936823978429,1,0.7807555983634263,294.59972142939114,51.22219208126745,3.7209111168334132,Satelite
0.04217229580168492,0.12083645030119214,7.7369614157120425,0.007301225166267469,0,10.451796841115469,132.6436855235152,34.97032297458495,66.47921187087091,Lixo Espacial
0.27729123080852125,0.43068530553520723,7.048590342399361,0.009929725406368392,0,10.639465123501203,259.28520773314983,26.5046428325004,21.25669766185477,Lixo Espacial
1.0751626485320533,0.14108583373821368,8.107131100783619,0.0382557700013243,0,28.11158886318105,183.86600805789323,61.50129680388666,66.47802683826728,Lixo Espacial
0.2993335868359621,0.42195212677056537,6.916642027772652,0.09685202888167894,0,15.38591940227033,167.82408848099286,97.99703293588506,56.112895378179324,Lixo Espacial
142.78401280812372,0.137363398731087,27.458012510604036,0.6595350251320519,0,0.7276691571943802,173.73716692774437,60.88815107900971,14.280836403260498,Asteroide
0.024178996355470134,0.31603844147209803,6.218702326523145,0.043996558470475775,0,20.794425728672614,207.38496626133883,24.069271183250496,27.290082578055085,Lixo Espacial
5.315705812295727,0.6583243250620825,7.417718464495703,0.014366748783034091,1,0.08356085689320575,292.825799504883,75.50419287462783,2.84215798909656,Satelite
0.8927799613106011,0.4882237232498623,8.234877786049818,0.06565056758433904,0,16.81021558703707,135.15840260220767,98.46697395245081,76.24328398982713,Lixo Espacial
0.8197503614021133,0.5088926649284725,6.848643106208171,0.021429785494436124,0,27.382830714336357,201.0635788368031,73.28015447662506,52.5342323295109,Lixo Espacial
0.6926025435908546,0.2487742256594103,10.101683114180394,0.056545697086615714,0,22.533416211045324,219.0579192441389,63.629135397924806,65.66729222258948,Lixo Espacial
0.38923521281298096,0.10466580991354665,6.275701763710634,0.02474321856571014,0,12.909767427139748,157.47397728953501,80.00709686991596,32.242138077733934,Lixo Espacial
1.835923603481125,0.40799272513008955,7.894671529822981,0.01888367098808007,0,26.96631486645651,169.5108547840309,55.42265141320166,20.313776812574766,Lixo Espacial
0.12791865046579204,0.5790367400596901,8.148280433843858,0.03685728105507824,0,6.125078221978999,178.1270849838295,30.560421549021488,72.59904570969204,Lixo Espacial
1.881571080986724,0.5430978902325373,7.100363814385398,0.05934512898525974,0,0.816342670669683,111.95955940096121,69.56181464968068,20.193095816256722,Lixo Espacial
2.711515528144858,0.7176789325108337,8.131292051713592,0.004740232927174294,1,1.1071257617311379,287.03982772670105,6.485359448296835,3.319935149712525,Satelite
7.791973395854592,0.6413950666385819,8.443307323044705,0.033855750067595475,1,0.38918053808331887,284.48814283671464,49.82556822634536,1.3082331165373247,Satelite
4.744723066212607,0.713958790844587,7.273385975336362,0.035413278643571695,1,1.3867814314567242,298.00936639629464,14.745252670628394,2.312771014437246,Satelite
0.17460848343499413,0.21030597635560563,7.3647571043679685,0.05986270687696751,0,16.898478362124642,228.8379033096536,42.1248053294072,58.17064188249396,Lixo Espacial
0.22031025057775686,0.3049524448481441,7.761662972696479,0.08399624833499816,0,26.986413719910512,103.13188417617701,58.77693608621982,31.06857518801836,Lixo Espacial
0.6286595984703003,0.1130983542660324,6.325529473233283,0.002516757212746389,0,9.722231357540604,238.5719495957912,51.80787662388154,37.92353441532639,Lixo Espacial
153.29639471528057,0.17629003501877133,18.050547915710418,0.3302709924923941,0,4.032952217998981,103.20332657158848,24.026395034869882,5.806015137571246,Asteroide
0.691606680077526,0.6911757227895061,6.064358668521269,0.036502460609754595,1,0.08045245402459644,293.547784821702,13.535408227768553,4.005500344116182,Satelite
0.37828988667937885,0.4284775781335698,7.399845923520047,0.026244397805217007,0,12.96326249823034,217.75112272107583,24.95461998495061,36.31698356771786,Lixo Espacial
0.3231095237691986,0.4796991312089819,8.992688568959522,0.006630079140682085,0,12.288763989574312,173.69609838940207,6.265320345535452,74.38624720066466,Lixo Espacial
4.978970692613617,0.4556981484470381,6.287879869863529,0.01743243198031625,1,0.44202269818052486,290.6699071722487,93.68224620330918,1.209031517144095,Satelite
5.773908826556149,0.5675173276296646,7.942303394931346,0.04906672481581261,1,0.45959006936035834,278.8960048270398,56.53302545716099,2.855729946753345,Satelite
5.850583276082155,0.7888021318526148,6.692434092047245,0.005793379665907875,1,0.5823696772285857,282.6540842320195,85.06160578411378,3.2448911531300997,Satelite
3.784621344478429,0.6093563645497466,7.352229379926725,0.03542097135176546,1,0.0761577567883121,289.1735221496181,48.469628713004695,1.663098160653103,Satelite
32.901691965836264,0.19185472205004236,24.36559804157668,0.523606892700425,0,2.1176511537640916,186.15739364344782,117.17522408717176,10.454318694069055,Asteroide
52.07937076754079,0.17096054258492593,12.719970587708659,0.5214679143178707,0,0.35458723001591524,124.86060544415813,46.55175027984698,6.6470635343229585,Asteroide
0.9819817675515858,0.2651075324357488,7.622670315994796,0.020567639287656186,0,31.246784584695607,181.9763297897702,45.12393441809881,79.0993793684525,Lixo Espacial
101.14155009299537,0.16580187144649858,28.83109777147159,0.5770912585668999,0,2.5392812893680223,146.88651211948792,18.985265992193504,11.567801047242941,Asteroide
7.364240379445669,0.16634177763879915,31.48445709196755,0.8751336577305681,0,1.0984556497256766,76.76926206420535,142.71379542609108,10.775933658811574,Asteroide
5.300977705933531,0.6538329670201215,7.276339052170624,0.045762994413511456,1,0.6405081808675563,294.84732817294474,79.32613504382545,2.2670467082701067,Satelite
34.63566549908735,0.17857688854981296,17.34453161981576,0.8884650309006554,0,0.7894864874389163,169.33701952458412,36.36282031244819,6.842248392380261,Asteroide
0.7383857891019613,0.17605214161113644,8.260904743156908,0.04408830949499806,0,7.641960849571701,210.1836042446549,88.24163684073388,68.21621212649211,Lixo Espacial
102.12952905957563,0.11266414689126497,20.0581055854245,0.8888772233255484,0,3.372807994137773,107.50425887412482,158.7469964948359,9.274896879206151,Asteroide
92.83070972076486,0.0743350108673719,20.327244915407075,0.5691797354858734,0,3.6248327496088772,139.32341151942717,160.2464495432044,5.794065846430295,Asteroide
0.1442974616402751,0.529088526578582,8.09644233956067,0.08192444503477944,0,33.078761587991906,217.53925878774047,31.43501131837484,48.27007393596888,Lixo Espacial
4.751901472784732,0.5431193061301768,8.152984958663595,0.024761201117789965,1,0.4996511161474554,284.95225078771784,71.20140203307808,4.303912850832328,Satelite
4.641601851245459,0.4567887959043976,7.316587794092656,0.017462276437950116,1,0.3817955503099279,302.5705995668909,62.092856747843115,2.4094997864386176,Satelite
0.4175814388822274,0.5895524690075773,8.725132348167875,0.06345079961574411,0,18.724346469822127,160.49668374323608,32.5104015431699,61.17963180116585,Lixo Espacial
9.793325548332938,0.17555616878644104,25.242646776431688,0.3954932619180873,0,3.2501213592876677,155.05518318185648,54.955921805411634,7.126443763710961,Asteroide
243.89289990582847,0.054978403184363936,30.28682610696392,0.8568133729139379,0,4.368901963088955,97.33004612711773,137.89165977635446,12.884473432532987,Asteroide
3.181865162092602,0.762878012282332,7.917116332870081,0.03356954236410112,1,0.06631687319128678,280.2547069532936,46.03582712019263,4.45825443809068,Satelite
1.238135636811229,0.5884001642553297,8.347421677150422,0.011160987273298936,0,9.646718140460774,195.47333588479196,73.99041207669303,75.08459313194903,Lixo Espacial
1.0675614537112317,0.2461091152309489,7.064513629430157,0.09108593914822713,0,22.38810480887503,230.76837420065266,1.80065556004545,77.76862142444156,Lixo Espacial
3.596841946933107,0.7317578659435389,8.042991058087516,0.014147907800905005,1,0.16975724190942,283.5422864936343,54.069847664491036,1.3861378807817633,Satelite
2.1721999219683243,0.6393429937191035,7.351866278245559,0.014932166604659998,1,0.47515379598678786,307.10613372581923,89.23024981396523,1.7413207181148578,Satelite
0.4164406251700228,0.4972891393500951,7.33117827680999,0.003563559645975684,0,15.700521631131814,258.0939151304095,6.364090928664234,69.8824108631426,Lixo Espacial
42.735313419057405,0.06407859272350344,22.38368982734785,0.8367387736056147,0,3.3790812883965846,176.13132692998153,77.47693385777823,8.169465877911193,Asteroide
2.650027492557568,0.31729798042935586,8.011202599524982,0.08926307666648912,0,28.736585451629576,305.26012006040054,63.130755309198875,55.501829738379534,Lixo Espacial
0.3904435416509696,0.45131688654275814,7.575433638901592,0.010512057800553932,0,1.0196581189716847,187.17060349089132,65.22242595454725,77.03186315517222,Lixo Espacial
1.4222031479197499,0.40032553327417797,7.543602446372454,0.0634469927344955,0,31.95051040430753,194.72349739988462,36.185309320513866,48.349601300390816,Lixo Espacial
0.35251467942632336,0.12282437275119187,7.07069777548274,0.09715611582101497,0,8.07579020126144,188.99026864960211,19.609771273839293,56.6468042645461,Lixo Espacial
156.78547264359923,0.09210248232739615,20.82439752934503,0.2038540594122946,0,0.13755375998120412,91.69794002140277,39.4323856383344,5.367213625008212,Asteroide
19.079092295013655,0.17038785193697195,12.47843594409417,0.6004340503585106,0,2.6120718571864407,165.0940281105292,71.4627074226945,5.870927667957715,Asteroide
4.729265316602549,0.6468266064471205,7.340473032166691,0.025419855742018663,1,0.3980129284017445,309.01190685753005,99.28168389990704,1.5259564795919265,Satelite
0.4514713489483034,0.23736576275975976,6.122299226883148,0.04116100541902802,0,3.5799204162440446,213.35633255057417,60.79052140907037,38.562363071766924,Lixo Espacial
0.9069800185839471,0.5118951921106474,7.644867664657555,0.06869033235791142,0,8.852271348430817,186.57346760470838,45.6236508955542,42.143181305655,Lixo Espacial
3.6632116618770687,0.44841000019407723,8.26069924891596,0.0036432824602094477,1,0.24546872493568267,295.1192409102928,66.85726467229141,3.714679826690259,Satelite
4.747537649056896,0.544767996335146,7.450705933857869,0.03184119271583616,1,0.009424811472423831,299.53136633913243,72.39730554660937,1.482233665614761,Satelite
0.7296993321614594,0.5512266536429209,7.558351004285478,0.01429949866696642,0,7.55215793273473,198.33850046777695,29.504070765415623,49.16002962785618,Lixo Espacial
0.33350651418196825,0.38859994336727544,5.540609773909257,0.07294443140618986,0,22.32649360729083,248.47286002633683,69.24928266692253,45.79586464340889,Lixo Espacial
5.640791542807527,0.669186648957773,7.0280746472881415,0.03947035948004759,1,0.5472932697764644,295.2806836774623,85.75623376612837,4.666540943364829,Satelite
5.733037929063827,0.5723940882053186,7.896744360276107,0.018621503929537615,1,0.8742659866190904,300.32546204341656,37.45528870201213,1.6674408067950113,Satelite
162.67051368275833,0.11457940076933114,10.355957453883077,0.21781343193402564,0,3.264529692803773,132.79373457632653,114.64241714185378,8.406041665812916,Asteroide
4.774091120844735,0.5244869980253575,7.143123071864674,0.033888319922776966,1,0.617174435939961,284.07535740847106,98.80359661555919,2.8160064847844595,Satelite
3.7855947201175306,0.5942358798637591,7.712030522232045,0.0014740823214863278,1,0.05106422001749966,294.0925838759724,3.8996012574911587,1.1238231636773741,Satelite
0.37851638242467733,0.11167604816409296,7.138188660767432,0.07564574003362266,0,3.0378142177817824,182.2506357943356,90.00831830164807,26.968337612031537,Lixo Espacial
40.65659290830005,0.18326055084630222,22.28982425061078,0.622060013535623,0,4.1508660627332885,145.70791423983084,69.39214285264602,8.403871042545056,Asteroide
5.671575388715416,0.6165630429390341,7.591650106052496,0.0271310701392592,1,0.5901464697949469,287.8084398028694,30.233324935149376,2.037339589268378,Satelite
1.4821767017113427,0.19731191835243597,7.33185618141521,0.027097744443865247,0,10.279094223028729,203.0557804683694,34.72770390305075,54.82805605962176,Lixo Espacial
0.8951614975949761,0.16959835067284776,9.574082669749973,0.048940893396065895,0,5.806154084135766,214.59308810000076,56.93773611822828,57.23962878947504,Lixo Espacial
6.349197456722369,0.4805248431289733,7.267344771609974,0.02382974727059265,1,0.05297417715206783,292.53739661494575,53.33866287653626,4.47987663859074,Satelite
0.8741545374123466,0.16532617191173146,7.138236931163187,0.0794416451886856,0,17.801213889694488,231.07859449280255,94.40420938253979,28.927758164306937,Lixo Espacial
0.2043117311650928,0.33133780253269673,7.486528178334842,0.08636839749920307,0,18.90522897565001,111.34837658965593,28.57835555258702,32.193385465165235,Lixo Espacial
1.5095372005711933,0.4808990956888486,7.740471249330207,0.04928331545211807,0,9.197452474117625,252.8028404533026,98.07393435834294,44.45505251442901,Lixo Espacial
0.6785911313033277,0.5137594610531515,7.914698528730887,0.09560910964683211,0,29.919196463452725,190.1330789846337,85.39619669554222,46.3489889980249,Lixo Espacial
0.37898137307719065,0.5234844271035303,7.364745674606308,0.0510922056515228,0,25.035665601832854,232.79503882648805,1.911609442976403,48.610608099069026,Lixo Espacial
5.292104292078163,0.6750888169722243,7.975980181754901,0.00680831295746528,1,0.5505778811236433,301.4538918854735,27.875987241455302,1.8428198554688127,Satelite
3.155693724305675,0.19361720285571446,29.531250453760865,0.40623357744233524,0,0.1701448605685939,170.5234168038917,132.81651334107542,13.341445970006758,Asteroide
0.01318527617836181,0.4767139611284845,7.931922544673941,0.07691538593255333,0,26.88913371474643,235.4151923600532,84.59214396777321,56.8162468542475,Lixo Espacial
4.96021811112641,0.43105973386864205,7.059062674386141,0.020436397248518298,1,0.09552384497351495,284.5156032817301,11.099809879131485,4.232940840036889,Satelite
5.045286180815233,0.5198262711815496,7.80430372117837,0.003935417556280559,1,0.32962283421620253,299.37570137626557,5.022601146397376,1.291607341471614,Satelite
0.7860478914951794,0.21619216152802392,6.737275221433785,0.028172349440980488,0,23.294748419317486,190.30869306135983,32.1495701247882,48.586219180627495,Lixo Espacial
1.008334424167381,0.5894905575874044,6.260741605146528,0.06038896029473353,0,28.60658595838651,134.5589800440444,12.292067846538757,73.31954481592392,Lixo Espacial
0.470731766268762,0.6343459153814077,7.5919247723768475,0.03127671475319118,1,0.5526766587763958,297.8218260795576,71.39526325065899,4.290139177536787,Satelite
0.6892654007009579,0.36008494615537556,8.86970877796978,0.01437330853780723,0,7.611971312697783,244.49581662825844,49.669542281794655,37.056445575651004,Lixo Espacial
5.502858030604923,0.42173281392916157,7.026253932513113,0.03745739718289738,1,0.00010353245909867975,289.90699678861375,4.6851908527603126,2.104678231283598,Satelite
0.2376842267896657,0.5196692461780011,7.655190683858979,0.0004816102735924525,0,23.250982646676345,156.643489214455,31.627014972930677,26.113543283960812,Lixo Espacial
2.9811936147901776,0.737084760864222,7.090371070139251,0.015736061087498643,1,0.07979728091249796,299.4497166538873,90.9943143854392,2.5092722158527714,Satelite
0.44756191457519606,0.2938244027278235,9.481691806400029,0.06330791668698524,0,20.222436812480098,159.17980069494791,66.63854135782064,77.96285030772063,Lixo Espacial
0.34430961367399004,0.15268246112542824,8.558484543530325,0.07820420394815907,0,10.618901757564052,206.9888484883118,36.005046590097834,77.40798892905717,Lixo Espacial
233.25195707762086,0.11865494077389412,20.168907162424837,0.3462179068036146,0,1.9066651372374968,129.67439209410756,138.16217313322528,9.16504431903879,Asteroide
4.778329521773792,0.7288719547265694,7.301668920089041,0.03290193876028941,1,0.24126202441429573,287.2698023927398,67.78132003100443,3.4310084890108903,Satelite
0.7921003295864084,0.2476507387859164,7.876409526097516,0.07388588606741983,0,5.979484456424896,253.75879678342292,39.51309076115032,62.79241299695706,Lixo Espacial
